"","SampleName","lake","lakename","campaign","location","duplicate","pCH4.meas","iso.CH4.meas","pCH4.head","iso.CH4.head","pCO2.meas","iso.CO2.meas","pCO2.head","iso.CO2.head","ID","ID.rep","Sample.type","temp.in","temp.sam","atm","vol.tot","vol.head","sal","pCO2.insitu","pCO2.insitu.error","pCH4.insitu","pCH4.insitu.error","conc.CO2.insitu","conc.CO2.insitu.error","conc.CH4.insitu","conc.CH4.insitu.error","sat.CO2.insitu","sat.CH4.insitu","iso.CO2.insitu","iso.CO2.insitu.error","iso.CH4.insitu","iso.CH4.insitu.error"
"11","BUF-3-1-A","BUF","BUFFALO","3","1","A",29.0208329561302,-49.7140789534844,1.96819920183482,-51.8058853538455,253.258293634219,-9.80330122928647,430.254744385476,-8.0924292393835,"BUF-3-1-A","BUF-3-1-A","gleon",25.9,24.8,101.325,0.14,0.035,0,188.222993008247,18.3487121341274,294.123064402712,24.7792073099642,6.25949856689713,0.610200355824465,0.410090984923504,0.0345492440451848,43.746872164555,14943.7650481984,-12.4849528589251,0.632724096807595,-49.2472020924806,0.533123211230263
"12","BUF-3-2-A","BUF","BUFFALO","3","2","A",16.2658722829223,-49.4786167100881,1.96819920183482,-51.8058853538455,272.617447338549,-8.44996257068446,430.254744385476,-8.0924292393835,"BUF-3-2-A","BUF-3-2-A","gleon",24.7,23.3,101.325,0.14,0.035,0,220.300973676886,19.5706610889185,154.248507824069,13.7099241056304,7.56436470426373,0.671988033049964,0.21968647121081,0.0195261846602057,51.2024507693779,7837.03741370657,-9.81309691240499,0.557200834566283,-48.8629077160726,0.56281626090383
"13","BUF-3-3-A","BUF","BUFFALO","3","3","A",13.4745487851782,-50.071178100604,1.96819920183482,-51.8058853538455,274.448362108317,-9.16983278757673,430.254744385476,-8.0924292393835,"BUF-3-3-A","BUF-3-3-A","gleon",24.6,23.8,101.325,0.14,0.035,0,218.56517565432,19.5520809578721,123.991923989974,11.5165811995169,7.52500720013127,0.673160989828659,0.176912049113519,0.016431892604179,50.7990158171276,6299.76497675564,-11.0949604254135,0.569078102805592,-49.47716978064,0.580600516135103
"14","BUF-3-4-A","BUF","BUFFALO","3","4","A",10.5582257686139,-48.8194396540693,1.96819920183482,-51.8058853538455,289.797241948119,-8.70409040363762,430.254744385476,-8.0924292393835,"BUF-3-4-A","BUF-3-4-A","gleon",24.5,23.1,101.325,0.14,0.035,0,245.305936452363,20.6648728197467,93.238038132045,8.90426766131747,8.46848754772609,0.713395772969207,0.13327255855763,0.0127275793987121,57.0141153940622,4737.22568554675,-10.2155038912527,0.532905774082876,-47.8846732046554,0.605087612944376
"15","BUF-3-5-A","BUF","BUFFALO","3","5","A",6.8632888331931,-48.9719799864729,1.96819920183482,-51.8058853538455,345.499198780936,-9.15968577678571,430.254744385476,-8.0924292393835,"BUF-3-5-A","BUF-3-5-A","gleon",24.1,21.9,101.325,0.14,0.035,0,333.755037055198,24.9299112149854,53.9608847470366,5.87052574412192,11.6474899242167,0.870012007160017,0.0776927216132403,0.0084523655329145,77.5714948900548,2741.63736560469,-10.7926830290764,0.47780554036876,-47.6535599260539,0.6841657248876
"16","CRO-1-1-A","CRO","CROSS","1","1","A",146.86765938772,-44.0932966028549,1.99115326188318,-51.6830528972278,171.699904254249,-9.92977525256892,435.771619094344,-7.58301026827013,"CRO-1-1-A","CRO-1-1-A","gleon",32.8,31.1,101.325,0.14,0.035,0,52.8903959098822,13.0527770351795,1699.98795558032,139.792092883756,1.48106547004788,0.365510921642132,2.12241111802404,0.174528467201435,12.1371823203639,85377.0519890825,-20.2013287899562,3.77720303441792,-43.6682283457903,0.503594881298766
"17","CRO-1-2-A","CRO","CROSS","1","2","A",78.6057688643316,-38.1153484320311,1.99115326188318,-51.6830528972278,189.197916420985,-8.71537445404351,435.771619094344,-7.58301026827013,"CRO-1-2-A","CRO-1-2-A","gleon",31.9,30.8,101.325,0.14,0.035,0,79.0743933584406,14.2018716170107,889.226853427234,72.7019689227374,2.26196163822494,0.406251473129321,1.12506397033695,0.0919836884055838,18.1458337105063,44658.8854032374,-12.6846464728747,1.29201247918055,-37.4644298901457,0.518192593834136
"18","CRO-1-3-A","CRO","CROSS","1","3","A",73.2769472920829,-36.6975443419378,1.99115326188318,-51.6830528972278,213.658366417358,-9.81721299968498,435.771619094344,-7.58301026827013,"CRO-1-3-A","CRO-1-3-A","gleon",31.3,30.8,101.325,0.14,0.035,0,113.968188599768,15.5999714853261,820.062230178176,66.5853054808195,3.3073525420013,0.45271058512942,1.04698990567061,0.0850107956920109,26.1531920864021,41185.2892430079,-14.805183354522,1.05576623466081,-35.9866586633129,0.513902072546342
"19","CRO-1-4-A","CRO","CROSS","1","4","A",70.7725637758084,-36.1721457273368,1.99115326188318,-51.6830528972278,202.581711151865,-9.68179697417876,435.771619094344,-7.58301026827013,"CRO-1-4-A","CRO-1-4-A","gleon",31.6,30.8,101.325,0.14,0.035,0,98.3622263323445,15.0868439046408,794.926282369859,64.7238875025284,2.83395836239589,0.434673848284572,1.01029747790812,0.0822596783556699,22.5719670631072,39922.9078739041,-15.0486687819357,1.22613226599904,-35.4335878562335,0.517914908997033
"20","CRO-1-5-A","CRO","CROSS","1","5","A",61.7881093949744,-34.3081395071897,1.99115326188318,-51.6830528972278,224.118295778616,-9.07094650054256,435.771619094344,-7.58301026827013,"CRO-1-5-A","CRO-1-5-A","gleon",31.7,30.7,101.325,0.14,0.035,0,131.146871055565,16.8680285061805,692.700011911173,57.3262329631595,3.76949084529638,0.484829554227842,0.879049436790679,0.0727480755494177,30.0953217945045,34788.8846715915,-12.4247407723348,0.869132204428903,-33.4519794119869,0.51322486658023
