"","SampleName","lake","lakename","campaign","location","duplicate","pCH4.meas","iso.CH4.meas","pCH4.head","iso.CH4.head","pCO2.meas","iso.CO2.meas","pCO2.head","iso.CO2.head","ID","ID.rep","Sample.type","temp.in","temp.sam","atm","vol.tot","vol.head","sal","pCO2.insitu","pCO2.insitu.error","pCH4.insitu","pCH4.insitu.error","conc.CO2.insitu","conc.CO2.insitu.error","conc.CH4.insitu","conc.CH4.insitu.error","sat.CO2.insitu","sat.CH4.insitu","iso.CO2.insitu","iso.CO2.insitu.error","iso.CH4.insitu","iso.CH4.insitu.error"
"31","ERK-3-1-A","ERK","ERKEN","3","1","A",13.8146899599458,-44.8447270386601,1.9723392252829,-52.1717828732298,381.001521918178,-10.1849064316542,408.403841323565,-7.13750461000515,"ERK-3-1-A","ERK-3-1-A","gleon",22.8,20.7,101.325,0.14,0.035,0,393.814932497878,27.6200175209807,125.383036158195,11.4906645364159,14.2432453155198,0.998943038231294,0.184928814967376,0.0169477071302214,96.4278228190981,6357.07258421586,-12.487983771832,0.448753820142834,-43.4344281200908,0.590778733354997
"32","ERK-3-2-A","ERK","ERKEN","3","2","A",14.9103319124093,-43.9351010409689,1.9723392252829,-52.1717828732298,350.895765742591,-9.34979261941761,408.403841323565,-7.13750461000515,"ERK-3-2-A","ERK-3-2-A","gleon",22.8,20.7,101.325,0.14,0.035,0,350.361860314893,25.3371535168775,136.793312557449,12.342345927509,12.6716625345175,0.916377880464994,0.201757956752569,0.0182038613533964,85.788091311637,6935.58748941009,-11.4306011573207,0.455640538684686,-42.4919844747733,0.580876767315734
"33","ERK-3-3-A","ERK","ERKEN","3","3","A",15.5287636243918,-42.0633834597939,1.9723392252829,-52.1717828732298,422.479994925877,-9.80337743585567,408.403841323565,-7.13750461000515,"ERK-3-3-A","ERK-3-3-A","gleon",23.3,20.6,101.325,0.14,0.035,0,461.310869119245,31.0242126818437,144.65649320877,13.0819300416687,16.4552706208687,1.10665464365454,0.211368243002281,0.0191149702764856,112.954586231172,7334.2603216757,-11.8138929076651,0.422257937742467,-40.4289873247358,0.579512784400457
"34","ERK-3-4-A","ERK","ERKEN","3","4","A",13.6453982184159,-42.3911773098267,1.9723392252829,-52.1717828732298,427.751994741287,-10.3091751287446,408.403841323565,-7.13750461000515,"ERK-3-4-A","ERK-3-4-A","gleon",21.8,20.6,101.325,0.14,0.035,0,449.829812600468,30.0624772889407,121.350582406492,11.2117587702517,16.7310874497077,1.11815162620815,0.182425006694022,0.0168545146480114,110.143384338073,6152.62226958376,-12.4753439967052,0.428693030512679,-40.5988377772914,0.593932360602708
"35","ERK-3-5-A","ERK","ERKEN","3","5","A",12.4788516782217,-44.1884007276798,1.9723392252829,-52.1717828732298,413.861829844975,-9.57619103099014,408.403841323565,-7.13750461000515,"ERK-3-5-A","ERK-3-5-A","gleon",22.7,20.6,101.325,0.14,0.035,0,441.281167288204,30.0990565971703,111.320553574675,10.2623292977924,16.0043914391058,1.09163299827455,0.164497719684136,0.0151645829447132,108.05019998296,5644.08759647864,-11.5323122189082,0.432917221031314,-42.5346875778203,0.600305741794601
"36","ERK-3-6-A","ERK","ERKEN","3","6","A",11.8504586443054,-42.9183910043842,1.9723392252829,-52.1717828732298,395.82270208197,-10.2513319657763,408.403841323565,-7.13750461000515,"ERK-3-6-A","ERK-3-6-A","gleon",22.5,20.6,101.325,0.14,0.035,0,412.951955902421,28.6133102967702,104.389584668311,9.76542806862325,15.0606328676295,1.04354648367145,0.154840683392935,0.0144850232001086,101.113631684784,5292.67903462892,-12.5145587393789,0.437428532372929,-40.9584093300417,0.610898218483756
"37","ITA-1-1-A","ITA","ITASCA","1","1","A",201.064272017135,-49.5584527571771,2.06247054577519,-50.8642997918057,407.376980645364,-9.8481305199052,402.061861145816,-7.00574696526045,"ITA-1-1-A","ITA-1-1-A","gleon",22.1,23.1,101.325,0.14,0.035,0,398.159963315558,27.6561958144408,2022.96973081492,161.777201128887,14.684694372972,1.01999904679583,3.02362502494783,0.241799759209582,99.0295279887681,98084.7816207035,-12.0005457778829,0.436428277471101,-49.2162387862395,0.501597747569353
"38","ITA-1-2-A","ITA","ITASCA","1","2","A",109.917626420725,-51.8703389609896,2.06247054577519,-50.8642997918057,450.257243813213,-9.91139174477875,402.061861145816,-7.00574696526045,"ITA-1-2-A","ITA-1-2-A","gleon",21.2,23.1,101.325,0.14,0.035,0,444.343441157027,29.5766794635137,1078.38565525515,88.0302433503773,16.8107047691723,1.11896515276314,1.64013217128977,0.133886456539761,110.516187705721,52286.1117926821,-11.9495968880213,0.416658287183271,-51.5576861275612,0.5111873918749
"39","ITA-1-3-A","ITA","ITASCA","1","3","A",116.888722107396,-51.7737365904271,2.06247054577519,-50.8642997918057,456.950488147708,-9.97486002353021,402.061861145816,-7.00574696526045,"ITA-1-3-A","ITA-1-3-A","gleon",21.6,23.1,101.325,0.14,0.035,0,458.293759236334,30.2192195595793,1156.93416040065,94.0042850836783,17.1425569078532,1.13035510645882,1.74594474400232,0.141863118121351,113.985882155115,56094.5785514632,-12.0150299528496,0.419199749044366,-51.4584676686071,0.504222374429981
"40","ITA-1-4-A","ITA","ITASCA","1","4","A",116.940092668125,-51.4473332635,2.06247054577519,-50.8642997918057,450.952697017187,-9.89568582260937,402.061861145816,-7.00574696526045,"ITA-1-4-A","ITA-1-4-A","gleon",21.5,23.1,101.325,0.14,0.035,0,449.069207600186,29.6089757726332,1155.20714001967,93.4120245392221,16.8451854517169,1.11067220705425,1.74672448529935,0.141243128467215,111.691570625576,56010.8430341479,-11.9268001662133,0.417143124929783,-51.1267730372678,0.510630146709363
"41","ITA-1-5-A","ITA","ITASCA","1","5","A",120.879475697824,-51.3594092147927,2.06247054577519,-50.8642997918057,452.883758603835,-10.5142018766891,402.061861145816,-7.00574696526045,"ITA-1-5-A","ITA-1-5-A","gleon",22.1,23.1,101.325,0.14,0.035,0,459.335347355625,30.542208891551,1208.65983274841,97.9559876847219,16.9409277980931,1.12643923139112,1.80651942600998,0.146409593379182,114.244943812026,58602.5257536043,-12.7412558566822,0.423794592038668,-51.0371600956675,0.509491404123409
"42","ITA-1-6-A","ITA","ITASCA","1","6","A",128.118390143005,-51.5141595042331,2.06247054577519,-50.8642997918057,467.062189641917,-10.2674434620477,402.061861145816,-7.00574696526045,"ITA-1-6-A","ITA-1-6-A","gleon",21,23.1,101.325,0.14,0.035,0,463.711164558642,30.5577768386509,1255.09665274451,101.988560309104,17.643896706441,1.16270277562284,1.91639715478012,0.155725526292414,115.333288075903,60854.0400887413,-12.3719035534748,0.408538356196208,-51.1937496807937,0.507347513170342
"43","ITA-2-1-A","ITA","ITASCA","2","1","A",79.9240523825699,-38.9240373825907,2.07472434461935,-51.5770220286391,424.46264779316,-8.75608739437617,420.804864298729,-7.52066355108698,"ITA-2-1-A","ITA-2-1-A","gleon",24.4,25.6,101.325,0.14,0.035,0,412.47413928007,29.0657500572543,817.45627564952,67.0543617992659,14.2780301384517,1.00612769575936,1.17057073224619,0.096019659680637,98.0202878518188,39400.7173902178,-10.3262167989509,0.445464698349368,-38.2890998239913,0.512377347895426
"44","ITA-2-2-A","ITA","ITASCA","2","2","A",72.8048857387046,-35.9744311244093,2.07472434461935,-51.5770220286391,448.762932030674,-8.85931608555492,420.804864298729,-7.52066355108698,"ITA-2-2-A","ITA-2-2-A","gleon",24.9,25.6,101.325,0.14,0.035,0,451.593029645286,31.2520956395297,749.602920362096,61.3939939083305,15.4230133492218,1.06733597863152,1.06379029088481,0.0871265744359358,107.316494641255,36130.2417020428,-10.4309879463032,0.429178362907138,-35.2306636976663,0.519356729012877
"45","ITA-2-3-A","ITA","ITASCA","2","3","A",68.0184171297668,-36.5244653717668,2.07472434461935,-51.5770220286391,430.735275485026,-8.69760187705544,420.804864298729,-7.52066355108698,"ITA-2-3-A","ITA-2-3-A","gleon",26.3,25.6,101.325,0.14,0.035,0,442.861795822584,31.1633677672173,716.434007585301,58.3350385017498,14.5735844342121,1.02551625742828,0.991998007294253,0.0807726061807296,105.241605645556,34531.5274987407,-10.2347283674597,0.439756888019775,-35.7663950984968,0.515853510001222
"46","ITA-2-4-A","ITA","ITASCA","2","4","A",71.6913817968342,-35.7145981020622,2.07472434461935,-51.5770220286391,462.255798764819,-8.82212767257565,420.804864298729,-7.52066355108698,"ITA-2-4-A","ITA-2-4-A","gleon",27.6,25.6,101.325,0.14,0.035,0,504.724249775026,34.0485429393679,773.11973982132,63.6488432791396,16.0587715866462,1.08331980118876,1.04708883574005,0.0862039730362572,119.942589213209,37263.7329786171,-10.3608876720904,0.423188061717489,-34.9572304740891,0.516431133890341
"47","ITA-2-5-A","ITA","ITASCA","2","5","A",69.3899208019222,-37.7729618720985,2.07472434461935,-51.5770220286391,457.424119817772,-9.1855599971171,420.804864298729,-7.52066355108698,"ITA-2-5-A","ITA-2-5-A","gleon",27,25.6,101.325,0.14,0.035,0,489.931937458524,33.7577554093952,740.111375590245,60.2205896200991,15.8311120572297,1.09081031022177,1.0125692025995,0.0823896462381289,116.427346502991,35672.7570826298,-10.86234397253,0.428175836318684,-37.05837210183,0.510690492359904
"48","ITA-2-6-A","ITA","ITASCA","2","6","A",77.3386101351649,-38.0917065595464,2.07472434461935,-51.5770220286391,480.289747758144,-9.00852838730515,420.804864298729,-7.52066355108698,"ITA-2-6-A","ITA-2-6-A","gleon",27.4,25.6,101.325,0.14,0.035,0,528.707113845008,35.6228439296023,832.862807283766,68.7881194794606,16.9084969898317,1.13924842995303,1.13179166187141,0.0934773643171486,125.641873158025,40143.2994915076,-10.5870625303922,0.427144284608421,-37.4255742808637,0.515710019900445
"49","ITA-3-1-A","ITA","ITASCA","3","1","A",341.489813527552,-43.9502720778646,2.03906167690842,-52.6905846625816,635.336651921927,-9.98625877461875,412.493988144134,-7.52705689740098,"ITA-3-1-A","ITA-3-1-A","gleon",21,21.7,101.325,0.14,0.035,0,703.504806174716,42.5238931303585,3399.74387723728,271.838669855654,26.7678828575234,1.61800542081384,5.19104204371174,0.415068315520902,170.549105294814,166730.801512189,-11.5993960680416,0.386198147629119,-43.5729716838032,0.504069947344743
"50","ITA-3-2-A","ITA","ITASCA","3","2","A",355.267355147292,-40.3346112200417,2.03906167690842,-52.6905846625816,595.94026433427,-9.73524296902292,412.493988144134,-7.52705689740098,"ITA-3-2-A","ITA-3-2-A","gleon",20.9,21.7,101.325,0.14,0.035,0,648.760442826884,40.0801445882765,3530.69364929477,283.968780547632,24.755644845409,1.52939322326219,5.40161009665263,0.434443988774447,157.277551060985,173152.861891256,-11.333194834106,0.382976009307559,-39.9403504279876,0.503467198330279
